date,ticker,label,category,icc,coverage_weight,n_holdings_total,n_holdings_matched,method,holding_source,status,source_file,n_holdings,n_matched
2026-05-12,VOO,Vanguard S&P 500 ETF,Broad Market,0.0814888521477126,0.8197618402432783,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,20.0
2026-05-12,VTI,Vanguard Total Stock Market ETF,Broad Market,0.0759643176351608,0.8787954507594689,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,21.0
2026-05-12,VTV,Vanguard Value ETF,Style,0.0820118503322532,0.9514090451166716,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,23.0
2026-05-12,VUG,Vanguard Growth ETF,Style,0.0614520707830406,0.8029684798106969,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,21.0
2026-05-12,XBI,SPDR S&P Biotech ETF,Theme,0.0890393690658461,0.2427239015619732,,,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,5.0
2026-05-12,XLB,Materials Select Sector SPDR Fund,Sector,0.0839773886232089,0.9842828282828282,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,24.0
2026-05-12,XLC,Communication Services Select Sector SPDR Fund,Sector,0.0687621515145564,0.2235570890840652,,,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202605/etf_icc_2026_05_12.csv,24.0,14.0
2026-05-12,XLE,Energy Select Sector SPDR Fund,Sector,0.0736323585067324,0.9885956709166802,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,22.0,21.0
2026-05-12,XLF,Financial Select Sector SPDR Fund,Sector,0.0867503354901673,1.0,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,25.0
2026-05-12,XLI,Industrial Select Sector SPDR Fund,Sector,0.0672129763541323,1.0,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,25.0
2026-05-12,XLK,Technology Select Sector SPDR Fund,Sector,0.0700031409949974,0.6644425736189726,,,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,17.0
2026-05-12,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.0809320644354879,0.9812784967530972,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,23.0
2026-05-12,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.0535274026425345,0.9953859702864144,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,24.0
2026-05-12,XLU,Utilities Select Sector SPDR Fund,Sector,0.0731176970369109,0.9630352303523037,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,24.0
2026-05-12,XLV,Health Care Select Sector SPDR Fund,Sector,0.0859569253697019,0.7932449263682322,,,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,23.0
2026-05-12,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.0855306262608219,0.9802802955289818,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,21.0
