date,family,group,daily_icc,ew_icc,n_firms,method,source_file
2026-01-28,industry,Communication Services,0.05583695821804733,0.12359847671856357,118,ICC calculation,data/202601/icc_live_usall_2026_0128_r1.csv
2026-01-28,industry,Consumer Cyclical,0.08298750888894055,0.10459236738322078,331,ICC calculation,data/202601/icc_live_usall_2026_0128_r1.csv
2026-01-28,industry,Consumer Defensive,0.06987458501917233,0.10094811927349939,136,ICC calculation,data/202601/icc_live_usall_2026_0128_r1.csv
2026-01-28,industry,Energy,0.08082234764809094,0.10915897593043809,180,ICC calculation,data/202601/icc_live_usall_2026_0128_r1.csv
2026-01-28,industry,Financial Services,0.08876043594382096,0.11590564203791909,516,ICC calculation,data/202601/icc_live_usall_2026_0128_r1.csv
2026-01-28,industry,Healthcare,0.08313677252462565,0.08340569120133579,252,ICC calculation,data/202601/icc_live_usall_2026_0128_r1.csv
2026-01-28,industry,Industrials,0.06759427737678211,0.08661153654221677,377,ICC calculation,data/202601/icc_live_usall_2026_0128_r1.csv
2026-01-28,industry,Real Estate,0.0632024074956938,0.09015929172816144,165,ICC calculation,data/202601/icc_live_usall_2026_0128_r1.csv
2026-01-28,industry,Technology,0.07008115048019577,0.08362210672260104,365,ICC calculation,data/202601/icc_live_usall_2026_0128_r1.csv
2026-01-28,industry,Utilities,0.08257636363605295,0.08680678628134791,81,ICC calculation,data/202601/icc_live_usall_2026_0128_r1.csv
2026-01-29,industry,Basic Materials,0.09439143670104413,0.10566973613061734,162,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,industry,Communication Services,0.05275544619416481,0.12213250914833959,118,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,industry,Consumer Cyclical,0.08349657001958759,0.1054020763615252,330,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,industry,Consumer Defensive,0.06999673790017846,0.10065397794592504,136,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,industry,Energy,0.08070407708095775,0.11119089205802557,180,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,industry,Financial Services,0.0871477459272006,0.11413474710580947,516,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,industry,Healthcare,0.08364171692053274,0.08350163500774717,252,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,industry,Industrials,0.06723135860167062,0.08755212025128634,377,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,industry,Real Estate,0.06217448232463062,0.08893269336680683,166,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,industry,Technology,0.0695565637440406,0.08494825466419256,365,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,industry,Utilities,0.0814737108482904,0.08550664463293933,81,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-30,industry,Basic Materials,0.09703400799100133,0.11121583797634488,161,ICC calculation,data/202601/icc_live_usall_2026_0130_r1.csv
2026-01-30,industry,Communication Services,0.053222753087121634,0.12254657628535595,118,ICC calculation,data/202601/icc_live_usall_2026_0130_r1.csv
2026-01-30,industry,Consumer Cyclical,0.08424222649141257,0.10654323729111081,329,ICC calculation,data/202601/icc_live_usall_2026_0130_r1.csv
2026-01-30,industry,Consumer Defensive,0.06957261941623143,0.10065708780574377,135,ICC calculation,data/202601/icc_live_usall_2026_0130_r1.csv
2026-01-30,industry,Energy,0.08757910996228611,0.1117162746574067,180,ICC calculation,data/202601/icc_live_usall_2026_0130_r1.csv
2026-01-30,industry,Financial Services,0.08788839931422811,0.11461446825181518,516,ICC calculation,data/202601/icc_live_usall_2026_0130_r1.csv
2026-01-30,industry,Healthcare,0.08316205158608093,0.08424773000277863,252,ICC calculation,data/202601/icc_live_usall_2026_0130_r1.csv
2026-01-30,industry,Industrials,0.06763859346282759,0.08833375718686237,377,ICC calculation,data/202601/icc_live_usall_2026_0130_r1.csv
2026-01-30,industry,Real Estate,0.06222909645066061,0.08887151094375614,166,ICC calculation,data/202601/icc_live_usall_2026_0130_r1.csv
2026-01-30,industry,Technology,0.06984434729169631,0.08579016407995477,366,ICC calculation,data/202601/icc_live_usall_2026_0130_r1.csv
2026-01-30,industry,Utilities,0.08115716611461118,0.08451534689321648,81,ICC calculation,data/202601/icc_live_usall_2026_0130_r1.csv
2026-02-03,industry,Basic Materials,0.09467960908259103,0.10818941691683004,161,ICC calculation,data/202602/icc_live_usall_2026_0203_r1.csv
2026-02-03,industry,Communication Services,0.05338055802950976,0.12489396985700499,118,ICC calculation,data/202602/icc_live_usall_2026_0203_r1.csv
2026-02-03,industry,Consumer Cyclical,0.08473808661077092,0.10668447886038361,329,ICC calculation,data/202602/icc_live_usall_2026_0203_r1.csv
2026-02-03,industry,Consumer Defensive,0.06830515282927468,0.10047370678853476,135,ICC calculation,data/202602/icc_live_usall_2026_0203_r1.csv
2026-02-03,industry,Energy,0.09578635110304219,0.1120469915803615,179,ICC calculation,data/202602/icc_live_usall_2026_0203_r1.csv
2026-02-03,industry,Financial Services,0.08811018429535862,0.11644824094775671,515,ICC calculation,data/202602/icc_live_usall_2026_0203_r1.csv
2026-02-03,industry,Healthcare,0.09059663108852746,0.08529003599073455,252,ICC calculation,data/202602/icc_live_usall_2026_0203_r1.csv
2026-02-03,industry,Industrials,0.06689627382864928,0.08794855593159896,376,ICC calculation,data/202602/icc_live_usall_2026_0203_r1.csv
2026-02-03,industry,Real Estate,0.06345229797265822,0.09007647236179615,164,ICC calculation,data/202602/icc_live_usall_2026_0203_r1.csv
2026-02-03,industry,Technology,0.07125602979255176,0.08648266398189743,367,ICC calculation,data/202602/icc_live_usall_2026_0203_r1.csv
2026-02-03,industry,Utilities,0.0817831438916081,0.0865502002409519,80,ICC calculation,data/202602/icc_live_usall_2026_0203_r1.csv
2026-02-04,industry,Basic Materials,0.09622920766841786,0.10844777159960547,161,ICC calculation,data/202602/icc_live_usall_2026_0204_r1.csv
2026-02-04,industry,Communication Services,0.06895180174454786,0.1259430883640712,119,ICC calculation,data/202602/icc_live_usall_2026_0204_r1.csv
2026-02-04,industry,Consumer Cyclical,0.08483991361864865,0.1056338610611547,329,ICC calculation,data/202602/icc_live_usall_2026_0204_r1.csv
2026-02-04,industry,Consumer Defensive,0.06801008265193832,0.10013465545126425,135,ICC calculation,data/202602/icc_live_usall_2026_0204_r1.csv
2026-02-04,industry,Energy,0.09659783093631417,0.1125300628952299,179,ICC calculation,data/202602/icc_live_usall_2026_0204_r1.csv
2026-02-04,industry,Financial Services,0.08836011122312448,0.116585157554009,515,ICC calculation,data/202602/icc_live_usall_2026_0204_r1.csv
2026-02-04,industry,Healthcare,0.08455571786369513,0.0849861600792613,252,ICC calculation,data/202602/icc_live_usall_2026_0204_r1.csv
2026-02-04,industry,Industrials,0.06682777682796504,0.08795703535547952,376,ICC calculation,data/202602/icc_live_usall_2026_0204_r1.csv
2026-02-04,industry,Real Estate,0.0629314795811358,0.08909773933511635,164,ICC calculation,data/202602/icc_live_usall_2026_0204_r1.csv
2026-02-04,industry,Technology,0.07222108468434943,0.08744578694645008,366,ICC calculation,data/202602/icc_live_usall_2026_0204_r1.csv
2026-02-04,industry,Utilities,0.08221095003718881,0.08647232636368767,80,ICC calculation,data/202602/icc_live_usall_2026_0204_r1.csv
2026-02-05,industry,Basic Materials,0.09697449403345591,0.11243690027766746,161,ICC calculation,data/202602/icc_live_usall_2026_0205_r1.csv
2026-02-05,industry,Communication Services,0.0692349485667645,0.1264802011706779,119,ICC calculation,data/202602/icc_live_usall_2026_0205_r1.csv
2026-02-05,industry,Consumer Cyclical,0.09442461129040787,0.10702241560722939,329,ICC calculation,data/202602/icc_live_usall_2026_0205_r1.csv
2026-02-05,industry,Consumer Defensive,0.0679456241543226,0.10102739119349174,135,ICC calculation,data/202602/icc_live_usall_2026_0205_r1.csv
2026-02-05,industry,Energy,0.09929980956813153,0.11312605250434998,179,ICC calculation,data/202602/icc_live_usall_2026_0205_r1.csv
2026-02-05,industry,Financial Services,0.08807546627277797,0.11700301146640976,515,ICC calculation,data/202602/icc_live_usall_2026_0205_r1.csv
2026-02-05,industry,Healthcare,0.08565414386397613,0.08586380335145288,252,ICC calculation,data/202602/icc_live_usall_2026_0205_r1.csv
2026-02-05,industry,Industrials,0.06723880617349123,0.08838063004607416,376,ICC calculation,data/202602/icc_live_usall_2026_0205_r1.csv
2026-02-05,industry,Real Estate,0.06476057836751485,0.08941641297750089,165,ICC calculation,data/202602/icc_live_usall_2026_0205_r1.csv
2026-02-05,industry,Technology,0.07290678079274311,0.08870979705580183,366,ICC calculation,data/202602/icc_live_usall_2026_0205_r1.csv
2026-02-05,industry,Utilities,0.0824065053866086,0.08655062694758449,80,ICC calculation,data/202602/icc_live_usall_2026_0205_r1.csv
2026-02-06,industry,Basic Materials,0.09663032390646507,0.11136577073158213,161,ICC calculation,data/202602/icc_live_usall_2026_0206_r1.csv
2026-02-06,industry,Communication Services,0.07133247121593787,0.12725979023487274,119,ICC calculation,data/202602/icc_live_usall_2026_0206_r1.csv
2026-02-06,industry,Consumer Cyclical,0.09701254716031234,0.10559443951188946,329,ICC calculation,data/202602/icc_live_usall_2026_0206_r1.csv
2026-02-06,industry,Consumer Defensive,0.06764175655464996,0.10090246102639831,135,ICC calculation,data/202602/icc_live_usall_2026_0206_r1.csv
2026-02-06,industry,Energy,0.10211905866398859,0.11218502805272627,179,ICC calculation,data/202602/icc_live_usall_2026_0206_r1.csv
2026-02-06,industry,Financial Services,0.08637667372131948,0.11484353515610582,514,ICC calculation,data/202602/icc_live_usall_2026_0206_r1.csv
2026-02-06,industry,Healthcare,0.08467837785391627,0.08547102286150053,252,ICC calculation,data/202602/icc_live_usall_2026_0206_r1.csv
2026-02-06,industry,Industrials,0.06653425739466128,0.08793716546947085,376,ICC calculation,data/202602/icc_live_usall_2026_0206_r1.csv
2026-02-06,industry,Real Estate,0.06348087038649917,0.08969340278121682,165,ICC calculation,data/202602/icc_live_usall_2026_0206_r1.csv
2026-02-06,industry,Technology,0.07160215231021673,0.08779343291801031,365,ICC calculation,data/202602/icc_live_usall_2026_0206_r1.csv
2026-02-06,industry,Utilities,0.08213702085995976,0.08605749216980603,80,ICC calculation,data/202602/icc_live_usall_2026_0206_r1.csv
2026-02-09,industry,Basic Materials,0.09535653151308691,0.10998272829713128,161,ICC calculation,data/202602/icc_live_usall_2026_0209_r1.csv
2026-02-09,industry,Communication Services,0.07059575261565663,0.12659262186779133,120,ICC calculation,data/202602/icc_live_usall_2026_0209_r1.csv
2026-02-09,industry,Consumer Cyclical,0.09464468724604203,0.10594676389551985,329,ICC calculation,data/202602/icc_live_usall_2026_0209_r1.csv
2026-02-09,industry,Consumer Defensive,0.0680800714772765,0.10198563764132514,135,ICC calculation,data/202602/icc_live_usall_2026_0209_r1.csv
2026-02-09,industry,Energy,0.10185754201429306,0.11146112582888902,179,ICC calculation,data/202602/icc_live_usall_2026_0209_r1.csv
2026-02-09,industry,Financial Services,0.08771865661160515,0.11444303843331657,514,ICC calculation,data/202602/icc_live_usall_2026_0209_r1.csv
2026-02-09,industry,Healthcare,0.08508352442172014,0.08416962206042175,252,ICC calculation,data/202602/icc_live_usall_2026_0209_r1.csv
2026-02-09,industry,Industrials,0.06617197014562612,0.0871568895882199,376,ICC calculation,data/202602/icc_live_usall_2026_0209_r1.csv
2026-02-09,industry,Real Estate,0.06288442690591058,0.08978638072495326,164,ICC calculation,data/202602/icc_live_usall_2026_0209_r1.csv
2026-02-09,industry,Technology,0.07092578897753225,0.0888862353299009,362,ICC calculation,data/202602/icc_live_usall_2026_0209_r1.csv
2026-02-09,industry,Utilities,0.08206881109582156,0.08585929860471031,80,ICC calculation,data/202602/icc_live_usall_2026_0209_r1.csv
2026-02-10,industry,Basic Materials,0.09573956824212605,0.10932484414350165,161,ICC calculation,data/202602/icc_live_usall_2026_0210_r1.csv
2026-02-10,industry,Communication Services,0.07107826225962988,0.12534093373956245,120,ICC calculation,data/202602/icc_live_usall_2026_0210_r1.csv
2026-02-10,industry,Consumer Cyclical,0.09399408712958307,0.10573613824081778,329,ICC calculation,data/202602/icc_live_usall_2026_0210_r1.csv
2026-02-10,industry,Consumer Defensive,0.06850926091940278,0.10081961503957065,134,ICC calculation,data/202602/icc_live_usall_2026_0210_r1.csv
2026-02-10,industry,Energy,0.10257837676429522,0.11214283766239111,179,ICC calculation,data/202602/icc_live_usall_2026_0210_r1.csv
2026-02-10,industry,Financial Services,0.08714719263380903,0.1146436703495878,515,ICC calculation,data/202602/icc_live_usall_2026_0210_r1.csv
2026-02-10,industry,Healthcare,0.08590011600198386,0.08488583295171032,252,ICC calculation,data/202602/icc_live_usall_2026_0210_r1.csv
2026-02-10,industry,Industrials,0.06626247222489604,0.08723592109100976,376,ICC calculation,data/202602/icc_live_usall_2026_0210_r1.csv
2026-02-10,industry,Real Estate,0.06167732476476131,0.08849904276554933,166,ICC calculation,data/202602/icc_live_usall_2026_0210_r1.csv
2026-02-10,industry,Technology,0.07123727311704717,0.08918777290329438,363,ICC calculation,data/202602/icc_live_usall_2026_0210_r1.csv
2026-02-10,industry,Utilities,0.08148633829211123,0.08492537000368125,80,ICC calculation,data/202602/icc_live_usall_2026_0210_r1.csv
2026-02-11,industry,Basic Materials,0.09472802326421112,0.10759610168813756,161,ICC calculation,data/202602/icc_live_usall_2026_0211_r1.csv
2026-02-11,industry,Communication Services,0.07191997752292381,0.12649549667657664,120,ICC calculation,data/202602/icc_live_usall_2026_0211_r1.csv
2026-02-11,industry,Consumer Cyclical,0.09476471481560157,0.1071318412173841,329,ICC calculation,data/202602/icc_live_usall_2026_0211_r1.csv
2026-02-11,industry,Consumer Defensive,0.06791749396426541,0.1012502990020641,133,ICC calculation,data/202602/icc_live_usall_2026_0211_r1.csv
2026-02-11,industry,Energy,0.1034279132677089,0.11179200223821188,178,ICC calculation,data/202602/icc_live_usall_2026_0211_r1.csv
2026-02-11,industry,Financial Services,0.08745271098648208,0.11525661413544531,515,ICC calculation,data/202602/icc_live_usall_2026_0211_r1.csv
2026-02-11,industry,Healthcare,0.08632505412518511,0.08693308855391889,251,ICC calculation,data/202602/icc_live_usall_2026_0211_r1.csv
2026-02-11,industry,Industrials,0.065923632320517,0.08726846155176382,375,ICC calculation,data/202602/icc_live_usall_2026_0211_r1.csv
2026-02-11,industry,Real Estate,0.06374250328765857,0.090274466264659,165,ICC calculation,data/202602/icc_live_usall_2026_0211_r1.csv
2026-02-11,industry,Technology,0.07148959363229235,0.09090993917939967,361,ICC calculation,data/202602/icc_live_usall_2026_0211_r1.csv
2026-02-11,industry,Utilities,0.08075870295920565,0.08445944859113728,80,ICC calculation,data/202602/icc_live_usall_2026_0211_r1.csv
2026-02-12,industry,Basic Materials,0.0966441703169155,0.11101451665544415,162,ICC calculation,data/202602/icc_live_usall_2026_0212_r1.csv
2026-02-12,industry,Communication Services,0.07167365389020164,0.12797552490878383,120,ICC calculation,data/202602/icc_live_usall_2026_0212_r1.csv
2026-02-12,industry,Consumer Cyclical,0.0960197344730945,0.10882082157249562,329,ICC calculation,data/202602/icc_live_usall_2026_0212_r1.csv
2026-02-12,industry,Consumer Defensive,0.06963148299123828,0.10249343149801343,132,ICC calculation,data/202602/icc_live_usall_2026_0212_r1.csv
2026-02-12,industry,Energy,0.10391206578189952,0.11404764022978502,178,ICC calculation,data/202602/icc_live_usall_2026_0212_r1.csv
2026-02-12,industry,Financial Services,0.08892051148073647,0.11694780949443923,514,ICC calculation,data/202602/icc_live_usall_2026_0212_r1.csv
2026-02-12,industry,Healthcare,0.08729030354315118,0.0889822470290868,250,ICC calculation,data/202602/icc_live_usall_2026_0212_r1.csv
2026-02-12,industry,Industrials,0.06674242816302055,0.08871177934425732,375,ICC calculation,data/202602/icc_live_usall_2026_0212_r1.csv
2026-02-12,industry,Real Estate,0.06465478999084885,0.09154115933173271,165,ICC calculation,data/202602/icc_live_usall_2026_0212_r1.csv
2026-02-12,industry,Technology,0.07304323906880152,0.09276717663124633,363,ICC calculation,data/202602/icc_live_usall_2026_0212_r1.csv
2026-02-12,industry,Utilities,0.08038286949591458,0.08446472800798115,80,ICC calculation,data/202602/icc_live_usall_2026_0212_r1.csv
2026-02-13,industry,Basic Materials,0.0937193916355039,0.1095155875096343,162,ICC calculation,data/202602/icc_live_usall_2026_0213_r1.csv
2026-02-13,industry,Communication Services,0.0721087053932108,0.12623294008572752,119,ICC calculation,data/202602/icc_live_usall_2026_0213_r1.csv
2026-02-13,industry,Consumer Cyclical,0.0957418861308528,0.10900856720136054,329,ICC calculation,data/202602/icc_live_usall_2026_0213_r1.csv
2026-02-13,industry,Consumer Defensive,0.06944448745935411,0.10153370056305518,132,ICC calculation,data/202602/icc_live_usall_2026_0213_r1.csv
2026-02-13,industry,Energy,0.10313006312596722,0.11258293800134399,178,ICC calculation,data/202602/icc_live_usall_2026_0213_r1.csv
2026-02-13,industry,Financial Services,0.08722222510068701,0.11606251381700393,515,ICC calculation,data/202602/icc_live_usall_2026_0213_r1.csv
2026-02-13,industry,Healthcare,0.08663551507606145,0.08854073687026752,250,ICC calculation,data/202602/icc_live_usall_2026_0213_r1.csv
2026-02-13,industry,Industrials,0.06641363407279094,0.08876171459905222,374,ICC calculation,data/202602/icc_live_usall_2026_0213_r1.csv
2026-02-13,industry,Real Estate,0.06484277348373182,0.09417551043093741,165,ICC calculation,data/202602/icc_live_usall_2026_0213_r1.csv
2026-02-13,industry,Technology,0.07319659618152007,0.09178298156794946,365,ICC calculation,data/202602/icc_live_usall_2026_0213_r1.csv
2026-02-13,industry,Utilities,0.07949795470243148,0.0836516029520011,80,ICC calculation,data/202602/icc_live_usall_2026_0213_r1.csv
2026-02-16,industry,Basic Materials,0.09449440691875399,0.1109849629543353,161,ICC calculation,data/202602/icc_live_usall_2026_0216_r1.csv
2026-02-16,industry,Communication Services,0.07229669622402068,0.1258874496827505,120,ICC calculation,data/202602/icc_live_usall_2026_0216_r1.csv
2026-02-16,industry,Consumer Cyclical,0.09583382419010968,0.10986146913609274,329,ICC calculation,data/202602/icc_live_usall_2026_0216_r1.csv
2026-02-16,industry,Consumer Defensive,0.0693242316042156,0.10266397299108743,132,ICC calculation,data/202602/icc_live_usall_2026_0216_r1.csv
2026-02-16,industry,Energy,0.1042244719221668,0.11512794540327566,178,ICC calculation,data/202602/icc_live_usall_2026_0216_r1.csv
2026-02-16,industry,Financial Services,0.08922519548390524,0.11696622955064916,513,ICC calculation,data/202602/icc_live_usall_2026_0216_r1.csv
2026-02-16,industry,Healthcare,0.08662396448826218,0.08846522318256399,250,ICC calculation,data/202602/icc_live_usall_2026_0216_r1.csv
2026-02-16,industry,Industrials,0.06659314375093431,0.08876243831323374,374,ICC calculation,data/202602/icc_live_usall_2026_0216_r1.csv
2026-02-16,industry,Real Estate,0.06451538210784312,0.09265755568218667,165,ICC calculation,data/202602/icc_live_usall_2026_0216_r1.csv
2026-02-16,industry,Technology,0.07321544845966255,0.09219329553458175,363,ICC calculation,data/202602/icc_live_usall_2026_0216_r1.csv
2026-02-16,industry,Utilities,0.07974993877814379,0.08372830915831453,80,ICC calculation,data/202602/icc_live_usall_2026_0216_r1.csv
2026-02-17,industry,Basic Materials,0.09505122370872841,0.11313664589538015,161,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,industry,Communication Services,0.07255749004733383,0.12664600354779976,120,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,industry,Consumer Cyclical,0.09538005725187523,0.1097752736000789,329,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,industry,Consumer Defensive,0.06979704651934387,0.1032797329116865,132,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,industry,Energy,0.10392511701019691,0.11381761309876076,178,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,industry,Financial Services,0.09029753691422457,0.11693518270862824,513,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,industry,Healthcare,0.08630549366754062,0.08839237395272548,250,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,industry,Industrials,0.06728331782035438,0.09018864347422266,375,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,industry,Real Estate,0.06404551255764279,0.09170694104739865,165,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,industry,Technology,0.07318263837360775,0.09358784491291829,364,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,industry,Utilities,0.08015918893825781,0.08411648235079108,80,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-18,industry,Basic Materials,0.09335384561214521,0.11147553878778833,162,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,industry,Communication Services,0.07237434326799994,0.1260017856858247,120,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,industry,Consumer Cyclical,0.09514384878233477,0.10990793288128169,329,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,industry,Consumer Defensive,0.06942866898543462,0.10220865623510908,132,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,industry,Energy,0.10183294437162817,0.11078427363892523,180,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,industry,Financial Services,0.08958426225452908,0.11690103190859895,513,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,industry,Healthcare,0.08646312286607828,0.08798081896164271,251,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,industry,Industrials,0.06633317069460436,0.08924507691519283,376,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,industry,Real Estate,0.06479170870258374,0.09161896456659453,165,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,industry,Technology,0.07347340623726963,0.0934765152982654,364,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,industry,Utilities,0.08140440223900225,0.08531423715151627,80,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-19,industry,Basic Materials,0.0849222624929996,0.10516700709798296,163,ICC calculation,data/202602/icc_live_usall_2026_0219_r1.csv
2026-02-19,industry,Communication Services,0.07234031290950423,0.12640505966970567,120,ICC calculation,data/202602/icc_live_usall_2026_0219_r1.csv
2026-02-19,industry,Consumer Cyclical,0.09622544475166031,0.11100207930285368,329,ICC calculation,data/202602/icc_live_usall_2026_0219_r1.csv
2026-02-19,industry,Consumer Defensive,0.07019949663100622,0.10241658268562008,132,ICC calculation,data/202602/icc_live_usall_2026_0219_r1.csv
2026-02-19,industry,Energy,0.10136059407931154,0.11222604456943104,180,ICC calculation,data/202602/icc_live_usall_2026_0219_r1.csv
2026-02-19,industry,Financial Services,0.08995204877320526,0.11733620044437743,513,ICC calculation,data/202602/icc_live_usall_2026_0219_r1.csv
2026-02-19,industry,Healthcare,0.08596490078830275,0.08848956983760758,252,ICC calculation,data/202602/icc_live_usall_2026_0219_r1.csv
2026-02-19,industry,Industrials,0.06583741333255536,0.0875958129895602,376,ICC calculation,data/202602/icc_live_usall_2026_0219_r1.csv
2026-02-19,industry,Real Estate,0.06589023875039395,0.09349643983528466,166,ICC calculation,data/202602/icc_live_usall_2026_0219_r1.csv
2026-02-19,industry,Technology,0.07385222492830469,0.09421059478588772,364,ICC calculation,data/202602/icc_live_usall_2026_0219_r1.csv
2026-02-19,industry,Utilities,0.08145557721089215,0.08531710514371918,80,ICC calculation,data/202602/icc_live_usall_2026_0219_r1.csv
2026-02-20,industry,Basic Materials,0.08027282926625864,0.10002716004903937,165,ICC calculation,data/202602/icc_live_usall_2026_0220_r1.csv
2026-02-20,industry,Communication Services,0.07113895736233604,0.12547754551792972,121,ICC calculation,data/202602/icc_live_usall_2026_0220_r1.csv
2026-02-20,industry,Consumer Cyclical,0.09546760831981414,0.10973162048530989,329,ICC calculation,data/202602/icc_live_usall_2026_0220_r1.csv
2026-02-20,industry,Consumer Defensive,0.06927107643871953,0.10130647918447977,132,ICC calculation,data/202602/icc_live_usall_2026_0220_r1.csv
2026-02-20,industry,Energy,0.10311389365286636,0.11223680527177685,180,ICC calculation,data/202602/icc_live_usall_2026_0220_r1.csv
2026-02-20,industry,Financial Services,0.08952683022172161,0.11653966541374618,513,ICC calculation,data/202602/icc_live_usall_2026_0220_r1.csv
2026-02-20,industry,Healthcare,0.08615923746864265,0.08897188148203429,252,ICC calculation,data/202602/icc_live_usall_2026_0220_r1.csv
2026-02-20,industry,Industrials,0.06569997542517515,0.08887957819102003,375,ICC calculation,data/202602/icc_live_usall_2026_0220_r1.csv
2026-02-20,industry,Real Estate,0.06419490401759488,0.09279593462695258,166,ICC calculation,data/202602/icc_live_usall_2026_0220_r1.csv
2026-02-20,industry,Technology,0.07367350495053596,0.09368352599771478,365,ICC calculation,data/202602/icc_live_usall_2026_0220_r1.csv
2026-02-20,industry,Utilities,0.08186656229398533,0.08531738224849394,80,ICC calculation,data/202602/icc_live_usall_2026_0220_r1.csv
2026-02-23,industry,Basic Materials,0.07688932420708455,0.10149032239674174,163,ICC calculation,data/202602/icc_live_usall_2026_0223_r1.csv
2026-02-23,industry,Communication Services,0.07183775621074168,0.1264523630417039,121,ICC calculation,data/202602/icc_live_usall_2026_0223_r1.csv
2026-02-23,industry,Consumer Cyclical,0.09677769800710881,0.11141613453567684,329,ICC calculation,data/202602/icc_live_usall_2026_0223_r1.csv
2026-02-23,industry,Consumer Defensive,0.06873240818655438,0.1032925189664931,132,ICC calculation,data/202602/icc_live_usall_2026_0223_r1.csv
2026-02-23,industry,Energy,0.10282209077732869,0.1122894918280503,179,ICC calculation,data/202602/icc_live_usall_2026_0223_r1.csv
2026-02-23,industry,Financial Services,0.09110284170730062,0.11912998702581526,514,ICC calculation,data/202602/icc_live_usall_2026_0223_r1.csv
2026-02-23,industry,Healthcare,0.08580235049969402,0.09051615630627362,250,ICC calculation,data/202602/icc_live_usall_2026_0223_r1.csv
2026-02-23,industry,Industrials,0.06644043787506827,0.09087742739236641,375,ICC calculation,data/202602/icc_live_usall_2026_0223_r1.csv
2026-02-23,industry,Real Estate,0.06344853899764391,0.0944121120966623,165,ICC calculation,data/202602/icc_live_usall_2026_0223_r1.csv
2026-02-23,industry,Technology,0.07447460593399556,0.09581756996322403,365,ICC calculation,data/202602/icc_live_usall_2026_0223_r1.csv
2026-02-23,industry,Utilities,0.08157971359317436,0.08536787957318448,80,ICC calculation,data/202602/icc_live_usall_2026_0223_r1.csv
2026-02-24,industry,Basic Materials,0.07604746669136904,0.10067758706834871,163,ICC calculation,data/202602/icc_live_usall_2026_0224_r1.csv
2026-02-24,industry,Communication Services,0.07178332655375061,0.12671460373192558,121,ICC calculation,data/202602/icc_live_usall_2026_0224_r1.csv
2026-02-24,industry,Consumer Cyclical,0.09697858894419582,0.11182704897923298,330,ICC calculation,data/202602/icc_live_usall_2026_0224_r1.csv
2026-02-24,industry,Consumer Defensive,0.06825720770539996,0.10215549495386923,132,ICC calculation,data/202602/icc_live_usall_2026_0224_r1.csv
2026-02-24,industry,Energy,0.10430285439878112,0.11363112720213817,180,ICC calculation,data/202602/icc_live_usall_2026_0224_r1.csv
2026-02-24,industry,Financial Services,0.09082349496410719,0.11832197709336081,515,ICC calculation,data/202602/icc_live_usall_2026_0224_r1.csv
2026-02-24,industry,Healthcare,0.08611340004234375,0.09047769277530324,250,ICC calculation,data/202602/icc_live_usall_2026_0224_r1.csv
