etf,symbol,weight,matched,constituent_icc,holding_source
SPY,STE,0.0005400146524303301,True,0.0611537550964652,spdr_full_holdings
SPY,DGX,0.0005394281279736894,True,0.0693869613037306,spdr_full_holdings
SPY,CHRW,0.0005392854598626147,True,0.0768078043713198,spdr_full_holdings
SPY,EFX,0.0005327702827902003,True,0.0901111331092617,spdr_full_holdings
SPY,SW,0.0005276183787791672,True,0.1905626895659403,spdr_full_holdings
SPY,KEY,0.0005221652865336427,True,0.1317346198585344,spdr_full_holdings
SPY,PFG,0.0005084849998828069,False,,spdr_full_holdings
SPY,EXPD,0.0005063608302290271,True,0.054292077761726,spdr_full_holdings
SPY,SNA,0.0005062023101056108,True,0.0669965691384756,spdr_full_holdings
SPY,WRB,0.0005031270197113324,True,0.0589497863067245,spdr_full_holdings
SPY,EL,0.0004984348240582067,True,0.098164669678033,spdr_full_holdings
SPY,PKG,0.0004968654748363843,True,0.0888951182308154,spdr_full_holdings
SPY,LYB,0.0004955180537873449,True,0.0852424810628672,spdr_full_holdings
SPY,KHC,0.0004911270463687104,True,0.105238721632647,spdr_full_holdings
SPY,CF,0.0004910953423440271,True,0.0792643840270968,spdr_full_holdings
SPY,LDOS,0.0004904454098380199,True,0.0813791728562319,spdr_full_holdings
SPY,LEN,0.0004896528092209378,True,0.1352887794726408,spdr_full_holdings
SPY,EVRG,0.0004893674729987882,True,0.0685713545287685,spdr_full_holdings
SPY,L,0.00048622877455514345,True,0.1661848956596711,spdr_full_holdings
SPY,HPQ,0.0004860226983947021,True,0.1125217795931555,spdr_full_holdings
SPY,LNT,0.00048481794545673744,True,0.0629970138569794,spdr_full_holdings
SPY,LUV,0.0004845326092345879,True,0.258854147778253,spdr_full_holdings
SPY,DD,0.00048107687054411025,True,0.0742497818329023,spdr_full_holdings
SPY,JBHT,0.00047971359748272914,True,0.0729991970696667,spdr_full_holdings
SPY,GIS,0.00047586155848371045,True,0.0884245066595439,spdr_full_holdings
SPY,FTV,0.0004702816501394529,True,0.0562091571302795,spdr_full_holdings
SPY,BR,0.0004661442749182848,True,0.0789516333044614,spdr_full_holdings
SPY,FFIV,0.0004642420334372879,True,0.0524300805538814,spdr_full_holdings
SPY,TSN,0.00046243490403034083,True,0.0878818213923708,spdr_full_holdings
SPY,IFF,0.0004620703077464831,True,0.0755093220167496,spdr_full_holdings
SPY,TSCO,0.00045969250589523704,False,,spdr_full_holdings
SPY,CDW,0.00045691840373544986,True,0.0828835956506143,spdr_full_holdings
SPY,AMCR,0.00044704260004660776,True,0.1400816213538972,spdr_full_holdings
SPY,VTRS,0.00044601221924440114,False,,spdr_full_holdings
SPY,DLTR,0.0004454415468001021,True,0.0789484857695103,spdr_full_holdings
SPY,WY,0.000443238117084614,True,0.1271655343553109,spdr_full_holdings
SPY,NVR,0.00043968726632008656,True,0.0850343847416378,spdr_full_holdings
SPY,GPN,0.00043960800625837833,True,0.1773887286372683,spdr_full_holdings
SPY,BG,0.0004328233449761561,True,0.0970576733976161,spdr_full_holdings
SPY,BRO,0.00043279164095147286,True,0.0835758090556363,spdr_full_holdings
SPY,ESS,0.00043138081185306685,True,0.0273429016971808,spdr_full_holdings
SPY,LII,0.0004284957456068882,True,0.0625363481604325,spdr_full_holdings
SPY,IP,0.00042782996108853933,True,0.2723529470389535,spdr_full_holdings
SPY,SATS,0.00042413644221293704,False,,spdr_full_holdings
SPY,BALL,0.00042175864036169097,True,0.0887028092890188,spdr_full_holdings
SPY,ZBH,0.0004215525642012496,True,0.089778600508466,spdr_full_holdings
SPY,LVS,0.00041985639888069407,True,0.0825183205334058,spdr_full_holdings
SPY,PTC,0.0004190162422265871,False,,spdr_full_holdings
SPY,TXT,0.00041898453820190385,True,0.0857226044353179,spdr_full_holdings
SPY,TRMB,0.0004154812434744013,False,,spdr_full_holdings
SPY,IEX,0.00041284980942568893,True,0.0531969581168338,spdr_full_holdings
SPY,INVH,0.00041193039270987376,True,0.0265014475887074,spdr_full_holdings
SPY,INCY,0.00041169261252474914,True,0.1046807186931749,spdr_full_holdings
SPY,ROL,0.0004102659314140015,True,0.0426766312920189,spdr_full_holdings
SPY,KIM,0.00040593833204473356,True,0.053851503642195,spdr_full_holdings
SPY,MRNA,0.00040359223421817077,False,,spdr_full_holdings
SPY,J,0.00039244826954199744,True,0.0767729271678558,spdr_full_holdings
SPY,MAA,0.0003872329574815976,True,0.029094478594701,spdr_full_holdings
SPY,NDSN,0.0003868683611977399,False,,spdr_full_holdings
SPY,GNRC,0.00038556849618572535,True,0.0716559914809243,spdr_full_holdings
SPY,AKAM,0.0003807653364462082,True,0.0760581246164199,spdr_full_holdings
SPY,CSGP,0.00037816560642217915,True,0.0950185007646274,spdr_full_holdings
SPY,CHTR,0.0003760255847560577,True,0.1574913307436648,spdr_full_holdings
SPY,GPC,0.00037236376990513873,True,0.0947259105405632,spdr_full_holdings
SPY,TYL,0.00037042982439945856,True,0.0591119277398272,spdr_full_holdings
SPY,LULU,0.00036970063183174305,True,0.0892866832733887,spdr_full_holdings
SPY,MAS,0.00036767157425201304,True,0.079666816139701,spdr_full_holdings
SPY,EG,0.0003651828083143755,True,0.1503681935412574,spdr_full_holdings
SPY,APA,0.0003651828083143755,True,0.0870038378861125,spdr_full_holdings
SPY,DECK,0.0003637244231789446,True,0.067970467117059,spdr_full_holdings
SPY,HII,0.00036047476064890823,True,0.0834398393697996,spdr_full_holdings
SPY,RL,0.0003580494027606372,True,0.0635975257135329,spdr_full_holdings
SPY,SMCI,0.0003481101910224285,False,,spdr_full_holdings
SPY,HST,0.00034535194087498305,True,0.0489998749216574,spdr_full_holdings
SPY,REG,0.00033295566722382004,False,,spdr_full_holdings
SPY,PNR,0.0003321472145943964,True,0.0787378965806994,spdr_full_holdings
SPY,APTV,0.0003267892344229219,True,0.0936977652467526,spdr_full_holdings
SPY,MKC,0.00032636123008969757,True,0.084214416850598,spdr_full_holdings
SPY,HAS,0.00032387246415206,True,0.0820498581969931,spdr_full_holdings
SPY,AVY,0.0003233651997571275,True,0.0864041207506781,spdr_full_holdings
SPY,FOXA,0.0003222080028561877,True,0.0873725868937694,spdr_full_holdings
SPY,PNW,0.0003173255830549624,True,0.1023157261714887,spdr_full_holdings
SPY,TKO,0.0003163427582897807,True,0.0432007089883356,spdr_full_holdings
SPY,PODD,0.0003148209651049832,False,,spdr_full_holdings
SPY,SWK,0.00031337843198189384,True,0.117618126001547,spdr_full_holdings
SPY,COO,0.0003101763254888825,True,0.0774572274195134,spdr_full_holdings
SPY,GL,0.0003085594202300351,True,0.0910132276478793,spdr_full_holdings
SPY,ALGN,0.0003060865063047392,True,0.0716600033578789,spdr_full_holdings
SPY,BBY,0.00030101386235541417,True,0.1284773903419799,spdr_full_holdings
SPY,GDDY,0.00030088704625668106,True,0.1256916585494126,spdr_full_holdings
SPY,AIZ,0.0002999042214914993,True,0.0889019607398736,spdr_full_holdings
SPY,ALLE,0.0002990165088003675,True,0.0777453460362095,spdr_full_holdings
SPY,IVZ,0.0002932780803326935,True,0.1275775990274471,spdr_full_holdings
SPY,DOC,0.0002898064896298742,True,0.0103373704427815,spdr_full_holdings
SPY,JKHY,0.00028606541471724704,True,0.0581341371307394,spdr_full_holdings
SPY,UDR,0.0002831327924340435,True,0.0258180376814102,spdr_full_holdings
SPY,ZBRA,0.00028283160419955236,False,,spdr_full_holdings
SPY,GEN,0.00027772725622554406,True,0.1326844644759409,spdr_full_holdings
SPY,CPT,0.0002762688710901131,True,0.0910439980822258,spdr_full_holdings
SPY,TTD,0.00027385936521418376,False,,spdr_full_holdings
SPY,SWKS,0.00027048288658541424,False,,spdr_full_holdings
SPY,CLX,0.00027005488225218996,True,0.1139167562956405,spdr_full_holdings
SPY,DPZ,0.0002697853980423821,True,0.0769216454946563,spdr_full_holdings
SPY,SJM,0.0002675027082651859,True,0.0750061064914391,spdr_full_holdings
SPY,AES,0.00026317510889591793,True,0.1250277863453911,spdr_full_holdings
SPY,IT,0.00026128871942726275,True,0.0955827026770776,spdr_full_holdings
SPY,SOLV,0.000253204193133026,True,0.0879375626779083,spdr_full_holdings
SPY,NWSA,0.0002520311442197446,False,,spdr_full_holdings
SPY,RVTY,0.0002496850463931818,True,0.0763388627311232,spdr_full_holdings
SPY,BEN,0.00023863619379105823,True,0.1036005803295631,spdr_full_holdings
SPY,UHS,0.00023411837027369065,True,0.1165728771468784,spdr_full_holdings
SPY,FRT,0.00023188323653351934,True,0.0429791184489153,spdr_full_holdings
SPY,WYNN,0.00022864942601582463,False,,spdr_full_holdings
SPY,BAX,0.0002276983052753262,True,0.0964193270404241,spdr_full_holdings
SPY,BXP,0.00022368774615289113,True,0.0539340523717964,spdr_full_holdings
SPY,NCLH,0.00022173794863486932,True,0.1307659251945218,spdr_full_holdings
SPY,TECH,0.00021999422727728883,False,,spdr_full_holdings
SPY,FDS,0.00021875777031464088,True,0.0905865512794362,spdr_full_holdings
SPY,BLDR,0.00021671286072256924,True,0.1390682023172452,spdr_full_holdings
SPY,CRL,0.00021086346816850382,True,0.0789180829478272,spdr_full_holdings
SPY,FOX,0.00020308013010875828,True,0.0613641083558836,spdr_full_holdings
SPY,HSIC,0.00018984369980348836,True,0.0821345627095758,spdr_full_holdings
SPY,MOS,0.00018898769113703974,True,0.2519990261154411,spdr_full_holdings
SPY,MGM,0.00018610262489086117,True,0.0750395480341566,spdr_full_holdings
SPY,TAP,0.0001803166403861623,True,0.1092062148782401,spdr_full_holdings
SPY,POOL,0.0001746099159431717,False,,spdr_full_holdings
SPY,AOS,0.0001742294676469723,True,0.0883701832697532,spdr_full_holdings
SPY,CAG,0.00017354783111628175,True,0.113899386445946,spdr_full_holdings
SPY,ARE,0.00016487678036540435,True,0.0368528211401416,spdr_full_holdings
SPY,HRL,0.00016069184910721122,True,0.0930777329723958,spdr_full_holdings
SPY,EPAM,0.00015896397976197237,True,0.1020881410145335,spdr_full_holdings
SPY,ERIE,0.000139085556285555,True,0.01,spdr_full_holdings
SPY,DVA,0.00012662587458502547,True,0.1098975823981708,spdr_full_holdings
SPY,BF-B,0.00011273951177374826,True,0.0601943778927696,spdr_full_holdings
SPY,CPB,0.00010528906597317716,True,0.0941474840254376,spdr_full_holdings
SPY,NWS,9.460480965491136e-05,False,,spdr_full_holdings
SPY,PSKY,8.883467716255416e-05,False,,spdr_full_holdings
SPY,2602335D,4.7556037024921934e-08,False,,spdr_full_holdings
IVV,NVDA,0.005369936574473623,False,,stockanalysis_holdings
IVV,AAPL,0.0044110193290319046,True,0.0447430415200955,stockanalysis_holdings
IVV,MSFT,0.0033562103590460144,True,0.0649211338566601,stockanalysis_holdings
IVV,AMZN,0.0028699023274291434,True,0.0539055197030929,stockanalysis_holdings
IVV,GOOGL,0.0024794860203564435,True,0.035346918397367,stockanalysis_holdings
IVV,AVGO,0.0021918108467239277,True,0.1377695515062272,stockanalysis_holdings
IVV,GOOG,0.0019794791709475475,True,0.0391713569092026,stockanalysis_holdings
IVV,META,0.0014794723215386513,True,0.0579996842896682,stockanalysis_holdings
IVV,TSLA,0.0011917971479061356,False,,stockanalysis_holdings
IVV,BRK-B,0.09589172454417183,True,0.0448665534124531,stockanalysis_holdings
IVV,JPM,0.09383690187536817,True,0.0728875571188769,stockanalysis_holdings
IVV,LLY,0.08219290675214729,True,0.0796756266431689,stockanalysis_holdings
IVV,XOM,0.07123385251852765,True,0.0574798475493367,stockanalysis_holdings
IVV,MU,0.06438444362251537,True,0.2822933809179376,stockanalysis_holdings
IVV,WMT,0.06438444362251537,False,,stockanalysis_holdings
IVV,AMD,0.06369950273291415,True,0.1207659653728977,stockanalysis_holdings
IVV,V,0.06164468006411047,True,0.0633214675651613,stockanalysis_holdings
IVV,JNJ,0.06164468006411047,True,0.0722233557180512,stockanalysis_holdings
IVV,COST,0.0500006849408896,True,0.034300526891647,stockanalysis_holdings
IVV,INTC,0.04931574405128837,True,0.051270515795695,stockanalysis_holdings
IVV,CAT,0.04589103960328224,True,0.0613369193256716,stockanalysis_holdings
IVV,MA,0.04520609871368101,True,0.0672112764908473,stockanalysis_holdings
IVV,NFLX,0.043836216934478554,False,,stockanalysis_holdings
IVV,ABBV,0.04109645337607364,True,0.1013229911291327,stockanalysis_holdings
IVV,CVX,0.040411512486472415,True,0.059457446488113,stockanalysis_holdings
VOO,NVDA,0.005705597205913348,False,,stockanalysis_holdings
VOO,AAPL,0.00502062445427995,True,0.0447430415200955,stockanalysis_holdings
VOO,MSFT,0.003703369162677265,True,0.0649211338566601,stockanalysis_holdings
VOO,AMZN,0.0027398910065335865,True,0.0539055197030929,stockanalysis_holdings
VOO,GOOGL,0.002258151928461747,True,0.035346918397367,stockanalysis_holdings
VOO,AVGO,0.001979646523951465,True,0.1377695515062272,stockanalysis_holdings
VOO,GOOG,0.0018065215427693975,True,0.0391713569092026,stockanalysis_holdings
VOO,META,0.001686086773251438,True,0.0579996842896682,stockanalysis_holdings
VOO,TSLA,0.0014075813687411556,False,,stockanalysis_holdings
VOO,BRK-B,0.001181766175894981,True,0.0448665534124531,stockanalysis_holdings
VOO,JPM,0.10086411947129137,True,0.0728875571188769,stockanalysis_holdings
VOO,LLY,0.09785325023334238,True,0.0796756266431689,stockanalysis_holdings
VOO,XOM,0.09559509830488062,True,0.0574798475493367,stockanalysis_holdings
VOO,JNJ,0.07903531749616115,True,0.0722233557180512,stockanalysis_holdings
VOO,WMT,0.07301357902026315,False,,stockanalysis_holdings
VOO,V,0.06699184054436516,True,0.0633214675651613,stockanalysis_holdings
VOO,COST,0.05946466744949267,True,0.034300526891647,stockanalysis_holdings
VOO,MA,0.054948363592569174,True,0.0672112764908473,stockanalysis_holdings
VOO,NFLX,0.054948363592569174,False,,stockanalysis_holdings
VOO,CVX,0.051937494354620174,True,0.059457446488113,stockanalysis_holdings
VOO,ABBV,0.051937494354620174,True,0.1013229911291327,stockanalysis_holdings
VOO,MU,0.05118477704513293,True,0.2822933809179376,stockanalysis_holdings
VOO,PG,0.04516303856923494,True,0.050619130790079,stockanalysis_holdings
VOO,PLTR,0.04516303856923494,False,,stockanalysis_holdings
VOO,AMD,0.04441032125974769,True,0.1207659653728977,stockanalysis_holdings
VTI,NVDA,0.004853633789166024,False,,stockanalysis_holdings
VTI,AAPL,0.004490179152847818,True,0.0447430415200955,stockanalysis_holdings
VTI,MSFT,0.003308951584813654,True,0.0649211338566601,stockanalysis_holdings
VTI,AMZN,0.00242303090878803,True,0.0539055197030929,stockanalysis_holdings
VTI,GOOGL,0.00201414444293005,True,0.035346918397367,stockanalysis_holdings
VTI,AVGO,0.0017642693804612846,True,0.1377695515062272,stockanalysis_holdings
VTI,GOOG,0.0015976860054821072,True,0.0391713569092026,stockanalysis_holdings
VTI,META,0.0015068223464025565,True,0.0579996842896682,stockanalysis_holdings
VTI,TSLA,0.0012569472839337908,False,,stockanalysis_holdings
VTI,BRK-B,0.10297881362349129,True,0.0448665534124531,stockanalysis_holdings
VTI,LLY,0.09389244771553618,True,0.0796756266431689,stockanalysis_holdings
VTI,JPM,0.09010646192055487,True,0.0728875571188769,stockanalysis_holdings
VTI,XOM,0.08480608180758106,True,0.0574798475493367,stockanalysis_holdings
VTI,JNJ,0.07117653294564838,True,0.0722233557180512,stockanalysis_holdings
VTI,WMT,0.06587615283267458,False,,stockanalysis_holdings
VTI,V,0.0598185755607045,True,0.0633214675651613,stockanalysis_holdings
VTI,COST,0.05300380112973816,True,0.034300526891647,stockanalysis_holdings
VTI,NFLX,0.049217815334756866,False,,stockanalysis_holdings
VTI,MA,0.04770342101676434,True,0.0672112764908473,stockanalysis_holdings
VTI,CVX,0.04694622385776809,True,0.059457446488113,stockanalysis_holdings
VTI,ABBV,0.046189026698771826,True,0.1013229911291327,stockanalysis_holdings
VTI,MU,0.045431829539775564,True,0.2822933809179376,stockanalysis_holdings
VTI,PG,0.04013144942680175,True,0.050619130790079,stockanalysis_holdings
VTI,AMD,0.04013144942680175,True,0.1207659653728977,stockanalysis_holdings
VTI,CAT,0.03937425226780549,True,0.0613369193256716,stockanalysis_holdings
QQQ,NVDA,0.011879561027240821,False,,stockanalysis_holdings
QQQ,AAPL,0.00976268731546989,True,0.0447430415200955,stockanalysis_holdings
QQQ,MSFT,0.007422984791933597,True,0.0649211338566601,stockanalysis_holdings
QQQ,AMZN,0.006977327168402874,True,0.0539055197030929,stockanalysis_holdings
QQQ,GOOGL,0.005487159489722021,True,0.035346918397367,stockanalysis_holdings
QQQ,GOOG,0.005083282268397304,True,0.0391713569092026,stockanalysis_holdings
QQQ,AVGO,0.004846526655896607,True,0.1377695515062272,stockanalysis_holdings
QQQ,TSLA,0.004665478246337252,False,,stockanalysis_holdings
QQQ,META,0.004428722633836556,True,0.0579996842896682,stockanalysis_holdings
QQQ,WMT,0.00435908863015988,False,,stockanalysis_holdings
QQQ,MU,0.003941284608099828,True,0.2822933809179376,stockanalysis_holdings
QQQ,AMD,0.0039134310066291575,True,0.1207659653728977,stockanalysis_holdings
QQQ,INTC,0.003189237368391733,True,0.051270515795695,stockanalysis_holdings
QQQ,COST,0.0030499693610383824,True,0.034300526891647,stockanalysis_holdings
QQQ,NFLX,0.002673945741184335,False,,stockanalysis_holdings
QQQ,CSCO,0.0024511169294189742,True,0.0604270772523652,stockanalysis_holdings
QQQ,LRCX,0.0021725809147122724,True,0.0851227754333251,stockanalysis_holdings
QQQ,PLTR,0.002158654113976937,False,,stockanalysis_holdings
QQQ,AMAT,0.002116873711770932,True,0.075260660089017,stockanalysis_holdings
QQQ,TXN,0.172692329118155,False,,stockanalysis_holdings
QQQ,LIN,0.15737284830928638,True,0.0536394292840385,stockanalysis_holdings
QQQ,KLAC,0.1545874881622194,True,0.0749176968144879,stockanalysis_holdings
QQQ,PEP,0.14623140772101834,False,,stockanalysis_holdings
QQQ,TMUS,0.14623140772101834,False,,stockanalysis_holdings
QQQ,ADI,0.13230460698568325,True,0.0542525750541792,stockanalysis_holdings
DIA,GS,0.01648635473061852,True,0.0829120258890121,spdr_full_holdings
DIA,CAT,0.015878810046624524,True,0.0613369193256716,spdr_full_holdings
DIA,MSFT,0.007396916169075286,True,0.0649211338566601,spdr_full_holdings
DIA,UNH,0.006581977140025637,True,0.0790715661246573,spdr_full_holdings
DIA,AMGN,0.005886619573960793,True,0.0732389140311151,spdr_full_holdings
DIA,V,0.005854671566306632,True,0.0633214675651613,spdr_full_holdings
DIA,HD,0.005780602772535578,True,0.067492613880563,spdr_full_holdings
DIA,AXP,0.005705641151305257,True,0.0818802199566403,spdr_full_holdings
DIA,SHW,0.005675656789895913,True,0.0612168759769191,spdr_full_holdings
DIA,JPM,0.005576957728643268,True,0.0728875571188769,spdr_full_holdings
DIA,TRV,0.005438635501497402,True,0.0674134857193341,spdr_full_holdings
DIA,MCD,0.005115944404013061,True,0.0657100367186259,spdr_full_holdings
DIA,AAPL,0.004999932815451397,True,0.0447430415200955,spdr_full_holdings
DIA,AMZN,0.004787897777187044,True,0.0539055197030929,spdr_full_holdings
DIA,IBM,0.004144299801722973,True,0.0718843920162802,spdr_full_holdings
DIA,BA,0.004058272574570654,True,0.0243345408715774,spdr_full_holdings
DIA,JNJ,0.004054882126887717,True,0.0722233557180512,spdr_full_holdings
DIA,HON,0.0037926951616148396,True,0.0683172439208005,spdr_full_holdings
DIA,NVDA,0.0035419312203304513,False,,spdr_full_holdings
DIA,CVX,0.003402360183072749,True,0.059457446488113,spdr_full_holdings
DIA,CRM,0.0032808150738431255,True,0.0908411985494653,spdr_full_holdings
DIA,PG,0.002628293130028157,True,0.050619130790079,spdr_full_holdings
DIA,MMM,0.0025433367216613884,True,0.0763693947029592,spdr_full_holdings
DIA,WMT,0.0023487936374462603,False,,spdr_full_holdings
DIA,MRK,0.20018296905468208,True,0.2481332053061499,spdr_full_holdings
DIA,DIS,0.18397700233786296,True,0.0813486586758219,spdr_full_holdings
DIA,CSCO,0.1639336000429051,True,0.0604270772523652,spdr_full_holdings
DIA,KO,0.1402494138770745,True,0.0560884760997791,spdr_full_holdings
DIA,VZ,0.08586660433448698,True,0.1123442548069646,spdr_full_holdings
DIA,NKE,0.07924503991391615,True,0.098229853734968,spdr_full_holdings
DIA,-,0.01158307264075357,False,,spdr_full_holdings
IWM,BE,0.0018252338580880675,True,0.0812685736652866,stockanalysis_holdings
IWM,CRDO,0.08555783709787818,True,0.1188630593289351,stockanalysis_holdings
IWM,FN,0.07319948285040688,True,0.0484388240756613,stockanalysis_holdings
IWM,CDE-NE,0.052285344893147775,False,,stockanalysis_holdings
IWM,NXT,0.05038405962430603,False,,stockanalysis_holdings
IWM,SATS,0.048482774355464296,False,,stockanalysis_holdings
IWM,TTMI,0.04658148908662256,False,,stockanalysis_holdings
IWM,IONQ,0.04563084645220169,False,,stockanalysis_holdings
IWM,STRL,0.04563084645220169,False,,stockanalysis_holdings
IWM,AEIS,0.041828275914518216,True,0.0573963827796101,stockanalysis_holdings
IWM,MOD,0.03992699064567648,True,0.0944409315096242,stockanalysis_holdings
IWM,XTSLA,0.03707506274241387,False,,stockanalysis_holdings
IWM,VIAV,0.03707506274241387,False,,stockanalysis_holdings
IWM,DY,0.03612442010799301,True,0.0667180436770447,stockanalysis_holdings
IWM,SITM,0.03612442010799301,False,,stockanalysis_holdings
IWM,AAOI,0.035173777473572136,True,0.0615722581454184,stockanalysis_holdings
IWM,RMBS,0.035173777473572136,False,,stockanalysis_holdings
IWM,SANM,0.034223134839151265,False,,stockanalysis_holdings
IWM,HL,0.0332724922047304,True,0.1124100084080487,stockanalysis_holdings
IWM,KTOS,0.032321849570309535,True,0.0557433510498173,stockanalysis_holdings
IWM,GH,0.031371206935888664,False,,stockanalysis_holdings
IWM,BBIO,0.031371206935888664,True,0.0115851060105626,stockanalysis_holdings
IWM,FORM,0.030420564301467792,True,0.0338584381031127,stockanalysis_holdings
IWM,ENSG,0.029469921667046924,True,0.0555845829446272,stockanalysis_holdings
IWM,ARWR,0.029469921667046924,False,,stockanalysis_holdings
IWB,NVDA,0.005189500958849966,False,,stockanalysis_holdings
IWB,AAPL,0.004347762439431424,True,0.0447430415200955,stockanalysis_holdings
IWB,MSFT,0.003359634612287918,True,0.0649211338566601,stockanalysis_holdings
IWB,AMZN,0.0028253136390918,True,0.0539055197030929,stockanalysis_holdings
IWB,GOOGL,0.0024886182313243843,True,0.035346918397367,stockanalysis_holdings
IWB,AVGO,0.0021446033581707193,True,0.1377695515062272,stockanalysis_holdings
IWB,GOOG,0.0020055335158320037,True,0.0391713569092026,stockanalysis_holdings
IWB,META,0.0014858514734083822,True,0.0579996842896682,stockanalysis_holdings
IWB,TSLA,0.0012003923233447028,False,,stockanalysis_holdings
IWB,BRK-B,0.09734888963710091,True,0.0448665534124531,stockanalysis_holdings
IWB,JPM,0.09442110348260163,True,0.0728875571188769,stockanalysis_holdings
IWB,LLY,0.08344190540322934,True,0.0796756266431689,stockanalysis_holdings
IWB,XOM,0.07246270732385707,True,0.0574798475493367,stockanalysis_holdings
IWB,MU,0.06441129539898406,True,0.2822933809179376,stockanalysis_holdings
IWB,WMT,0.06367934886035924,False,,stockanalysis_holdings
IWB,AMD,0.06367934886035924,True,0.1207659653728977,stockanalysis_holdings
IWB,V,0.06148350924448478,True,0.0633214675651613,stockanalysis_holdings
IWB,JNJ,0.06148350924448478,True,0.0722233557180512,stockanalysis_holdings
IWB,COST,0.04977236462648768,True,0.034300526891647,stockanalysis_holdings
IWB,INTC,0.04611263193336359,True,0.051270515795695,stockanalysis_holdings
IWB,CAT,0.04611263193336359,True,0.0613369193256716,stockanalysis_holdings
IWB,MA,0.044648738856113944,True,0.0672112764908473,stockanalysis_holdings
IWB,NFLX,0.04391679231748913,False,,stockanalysis_holdings
IWB,ABBV,0.04172095270161467,True,0.1013229911291327,stockanalysis_holdings
IWB,CSCO,0.04025705962436504,True,0.0604270772523652,stockanalysis_holdings
IWD,BRK-B,0.0018246798235685526,True,0.0448665534124531,stockanalysis_holdings
IWD,JPM,0.0017835216320594876,True,0.0728875571188769,stockanalysis_holdings
IWD,GOOGL,0.001660047057532292,True,0.035346918397367,stockanalysis_holdings
IWD,AMZN,0.0014611157985718107,True,0.0539055197030929,stockanalysis_holdings
IWD,XOM,0.0013650800183839923,True,0.0574798475493367,stockanalysis_holdings
IWD,GOOG,0.0013445009226294596,True,0.0391713569092026,stockanalysis_holdings
IWD,MU,0.0012073069509325762,True,0.2822933809179376,stockanalysis_holdings
IWD,JNJ,0.0011592890608386668,True,0.0722233557180512,stockanalysis_holdings
IWD,WMT,0.0010838323764053809,False,,stockanalysis_holdings
IWD,INTC,0.08711817202752112,True,0.051270515795695,stockanalysis_holdings
IWD,CSCO,0.07614265429177043,True,0.0604270772523652,stockanalysis_holdings
IWD,CVX,0.07545668443328601,True,0.059457446488113,stockanalysis_holdings
IWD,CAT,0.07545668443328601,True,0.0613369193256716,stockanalysis_holdings
IWD,PG,0.07202683514086392,True,0.050619130790079,stockanalysis_holdings
IWD,UNH,0.07065489542389508,True,0.0790715661246573,stockanalysis_holdings
IWD,BAC,0.0679110159899574,True,0.1055192590788746,stockanalysis_holdings
IWD,MRK,0.05693549825420671,True,0.2481332053061499,stockanalysis_holdings
IWD,PM,0.05350564896178462,True,0.0719366344940516,stockanalysis_holdings
IWD,GS,0.05350564896178462,True,0.0829120258890121,stockanalysis_holdings
IWD,WFC,0.05350564896178462,True,0.1083605430770001,stockanalysis_holdings
IWD,META,0.05007579966936253,True,0.0579996842896682,stockanalysis_holdings
IWD,AMD,0.04938982981087811,True,0.1207659653728977,stockanalysis_holdings
IWD,RTX,0.04938982981087811,True,0.0571580452983154,stockanalysis_holdings
IWD,LIN,0.04938982981087811,True,0.0536394292840385,stockanalysis_holdings
IWD,AMAT,0.04664595037694044,True,0.075260660089017,stockanalysis_holdings
IWF,NVDA,0.009151892337193927,False,,stockanalysis_holdings
IWF,AAPL,0.00769811216260185,True,0.0447430415200955,stockanalysis_holdings
IWF,MSFT,0.006015880817716734,True,0.0649211338566601,stockanalysis_holdings
IWF,AVGO,0.003994434098760133,True,0.1377695515062272,stockanalysis_holdings
IWF,AMZN,0.003669064250160954,True,0.0539055197030929,stockanalysis_holdings
IWF,GOOGL,0.002928328637392611,True,0.035346918397367,stockanalysis_holdings
IWF,GOOG,0.0023675848557642384,True,0.0391713569092026,stockanalysis_holdings
IWF,META,0.0022845117029304056,True,0.0579996842896682,stockanalysis_holdings
IWF,TSLA,0.0022568206519857944,False,,stockanalysis_holdings
IWF,LLY,0.0016683858194128114,True,0.0796756266431689,stockanalysis_holdings
IWF,V,0.0012391745297713412,True,0.0633214675651613,stockanalysis_holdings
IWF,COST,0.10038005967421479,True,0.034300526891647,stockanalysis_holdings
IWF,MA,0.08999591556998568,True,0.0672112764908473,stockanalysis_holdings
IWF,NFLX,0.08861136302275512,False,,stockanalysis_holdings
IWF,ABBV,0.08376542910744819,True,0.1013229911291327,stockanalysis_holdings
IWF,AMD,0.07476583755044963,True,0.1207659653728977,stockanalysis_holdings
IWF,LRCX,0.07199673245598853,True,0.0851227754333251,stockanalysis_holdings
IWF,PLTR,0.06784307481429688,False,,stockanalysis_holdings
IWF,GE,0.06715079854068161,True,0.0634713918652544,stockanalysis_holdings
IWF,GEV,0.06507396971983578,True,0.0266400237554488,stockanalysis_holdings
IWF,ORCL,0.06092031207814415,True,0.0527653618749989,stockanalysis_holdings
IWF,HD,0.055382101889221956,True,0.067492613880563,stockanalysis_holdings
IWF,KLAC,0.05122844424753031,True,0.0749176968144879,stockanalysis_holdings
IWF,APH,0.04015202386968591,True,0.0627566571615297,stockanalysis_holdings
IWF,ANET,0.039459747596070634,True,0.0498119524514694,stockanalysis_holdings
EFA,AMSASML,0.0011687005680428343,False,,stockanalysis_holdings
